Order_ID,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Ship_Days,Profit_Margin
ORD01250,C00273,2024-12-10 05:51:22,2024-12-13 05:51:22,First Class,Home Office,North,Office Supplies,Binders,95.33,4,0.128,6.59,2024-12,2024,3.0,6.912829119899297
ORD02710,C00785,2024-12-10 12:24:33,2024-12-13 12:24:33,Second Class,Corporate,West,Office Supplies,Storage,127.8,4,0.113,6.09,2024-12,2024,3.0,4.765258215962441
ORD02024,C00487,2024-12-10 21:39:04,2024-12-12 21:39:04,First Class,Consumer,East,Office Supplies,Appliances,124.55,7,0.026,8.83,2024-12,2024,2.0,7.089522280208752
ORD00041,C00223,2024-12-10 23:10:50,2024-12-15 23:10:50,Standard Class,Corporate,East,Furniture,Chairs,738.29,6,0.18,-6.57,2024-12,2024,5.0,-0.8898942150103619
ORD02556,C00777,2024-12-11 03:10:30,2024-12-15 03:10:30,Standard Class,Consumer,North,Furniture,Furnishings,808.43,8,0.223,-81.82,2024-12,2024,4.0,-10.120851527033881
ORD01278,C00900,2024-12-11 04:51:19,2024-12-15 04:51:19,Standard Class,Consumer,West,Furniture,Bookcases,546.82,5,0.227,-48.62,2024-12,2024,4.0,-8.891408507369883
ORD00609,C00205,2024-12-11 09:41:01,2024-12-12 09:41:01,First Class,Consumer,South,Technology,Phones,964.37,6,0.431,-231.0,2024-12,2024,1.0,-23.953461845557204
ORD03595,C00700,2024-12-11 15:32:03,2024-12-13 15:32:03,First Class,Consumer,South,Office Supplies,Binders,131.36,3,0.177,-8.43,2024-12,2024,2.0,-6.4174786845310585
ORD02867,C00205,2024-12-11 23:18:05,2024-12-14 23:18:05,Standard Class,Consumer,North,Office Supplies,Appliances,292.09,8,0.017,38.99,2024-12,2024,3.0,13.348625423670788
ORD03697,C00728,2024-12-12 02:29:45,2024-12-16 02:29:45,Second Class,Consumer,East,Furniture,Chairs,1070.63,7,0.14,-6.69,2024-12,2024,4.0,-0.6248657332598564
ORD00632,C00853,2024-12-12 02:48:16,2024-12-17 02:48:16,Standard Class,Consumer,West,Technology,Laptops,105.37,1,0.115,12.93,2024-12,2024,5.0,12.27104488943722
ORD01716,C00918,2024-12-12 03:26:10,2024-12-14 03:26:10,First Class,Corporate,South,Technology,Accessories,296.65,3,0.111,26.01,2024-12,2024,2.0,8.767908309455589
ORD02659,C00107,2024-12-12 06:39:02,2024-12-15 06:39:02,Standard Class,Corporate,North,Office Supplies,Art,81.32,2,0.077,5.33,2024-12,2024,3.0,6.554353172651255
ORD00818,C00375,2024-12-12 12:07:10,2024-12-15 12:07:10,Second Class,Consumer,North,Furniture,Furnishings,623.96,3,0.285,-48.75,2024-12,2024,3.0,-7.813000833386755
ORD03040,C00241,2024-12-12 15:50:31,2024-12-17 15:50:31,Standard Class,Consumer,North,Furniture,Chairs,679.22,3,0.1,3.97,2024-12,2024,5.0,0.5844939783869734
ORD01108,C00055,2024-12-12 18:23:35,2024-12-14 18:23:35,First Class,Consumer,South,Office Supplies,Storage,69.77,3,0.301,-11.28,2024-12,2024,2.0,-16.167407195069515
ORD03547,C00422,2024-12-12 23:21:15,2024-12-17 23:21:15,Standard Class,Consumer,East,Office Supplies,Binders,43.09,1,0.319,-4.27,2024-12,2024,5.0,-9.909491761429564
ORD03530,C00799,2024-12-13 01:22:34,2024-12-16 01:22:34,Standard Class,Home Office,West,Office Supplies,Art,132.02,4,0.022,20.29,2024-12,2024,3.0,15.368883502499619
ORD00452,C00153,2024-12-13 02:47:43,2024-12-15 02:47:43,Second Class,Home Office,South,Technology,Phones,791.03,8,0.128,68.06,2024-12,2024,2.0,8.603972036458794
ORD03091,C00347,2024-12-13 03:49:54,2024-12-16 03:49:54,Standard Class,Corporate,North,Furniture,Chairs,1253.35,6,0.217,-115.07,2024-12,2024,3.0,-9.180994933578011
ORD02481,C00491,2024-12-13 06:21:01,2024-12-16 06:21:01,Standard Class,Corporate,East,Furniture,Bookcases,288.88,3,0.123,3.88,2024-12,2024,3.0,1.3431182497923013
ORD00521,C00147,2024-12-13 10:16:12,2024-12-17 10:16:12,Standard Class,Consumer,West,Office Supplies,Binders,27.75,1,0.241,-2.12,2024-12,2024,4.0,-7.639639639639641
ORD00267,C00472,2024-12-13 13:07:39,2024-12-16 13:07:39,Second Class,Corporate,South,Furniture,Bookcases,601.59,8,0.218,-86.11,2024-12,2024,3.0,-14.313735268205921
ORD01827,C00479,2024-12-13 13:51:52,2024-12-17 13:51:52,Second Class,Consumer,North,Office Supplies,Paper,93.94,2,0.15,7.44,2024-12,2024,4.0,7.919948903555461
ORD00697,C00576,2024-12-13 14:37:23,2024-12-14 14:37:23,First Class,Consumer,South,Office Supplies,Appliances,115.52,2,0.297,-21.41,2024-12,2024,1.0,-18.53358725761773
ORD00461,C00075,2024-12-13 16:01:40,2024-12-15 16:01:40,First Class,Home Office,South,Technology,Laptops,543.02,5,0.258,4.39,2024-12,2024,2.0,0.8084416780229089
ORD02365,C00187,2024-12-14 08:33:18,2024-12-17 08:33:18,Standard Class,Corporate,North,Office Supplies,Appliances,230.3,6,0.033,19.77,2024-12,2024,3.0,8.584455058619191
ORD01258,C00209,2024-12-14 09:07:14,2024-12-16 09:07:14,Second Class,Consumer,East,Furniture,Furnishings,889.79,4,0.15,0.5,2024-12,2024,2.0,0.05619303431146675
ORD02606,C00040,2024-12-14 09:51:55,2024-12-18 09:51:55,Second Class,Home Office,North,Technology,Phones,583.24,4,0.215,-27.07,2024-12,2024,4.0,-4.641314038817639
ORD03620,C00633,2024-12-14 13:10:06,2024-12-19 13:10:06,Standard Class,Consumer,North,Technology,Laptops,433.83,3,0.241,6.72,2024-12,2024,5.0,1.5489938455155245
ORD02743,C00380,2024-12-14 13:54:10,2024-12-18 13:54:10,Standard Class,Home Office,North,Office Supplies,Paper,372.34,7,0.056,28.76,2024-12,2024,4.0,7.724123113283558
ORD02810,C00921,2024-12-14 16:09:04,2024-12-17 16:09:04,Standard Class,Corporate,North,Furniture,Bookcases,295.19,2,0.155,-20.3,2024-12,2024,3.0,-6.876926725160066
ORD02340,C00292,2024-12-14 20:24:35,2024-12-19 20:24:35,Standard Class,Consumer,North,Office Supplies,Paper,81.12,6,0.32,-7.64,2024-12,2024,5.0,-9.418145956607495
ORD01696,C00853,2024-12-14 21:37:26,2024-12-18 21:37:26,Standard Class,Corporate,North,Technology,Phones,336.85,3,0.183,29.43,2024-12,2024,4.0,8.736826480629361
ORD02567,C00749,2024-12-14 23:27:55,2024-12-19 23:27:55,Standard Class,Consumer,North,Furniture,Furnishings,846.16,6,0.311,-110.32,2024-12,2024,5.0,-13.037723362011914
ORD00310,C00674,2024-12-15 01:34:31,2024-12-17 01:34:31,Second Class,Consumer,East,Office Supplies,Art,163.32,4,0.178,3.46,2024-12,2024,2.0,2.118540289003184
ORD02351,C00076,2024-12-15 05:39:15,2024-12-19 05:39:15,Standard Class,Consumer,North,Furniture,Tables,645.41,4,0.151,-5.51,2024-12,2024,4.0,-0.8537208905966751
ORD01058,C00235,2024-12-15 07:48:20,2024-12-20 07:48:20,Standard Class,Consumer,East,Technology,Phones,1182.94,8,0.093,195.94,2024-12,2024,5.0,16.56381557813583
ORD03575,C00212,2024-12-15 13:44:39,2024-12-19 13:44:39,Standard Class,Corporate,East,Technology,Laptops,1150.57,7,0.069,190.23,2024-12,2024,4.0,16.53354424328811
ORD01213,C00306,2024-12-15 14:47:05,2024-12-20 14:47:05,Standard Class,Consumer,East,Office Supplies,Binders,115.03,3,0.335,-12.93,2024-12,2024,5.0,-11.240545944536208
ORD03739,C00129,2024-12-15 22:33:17,2024-12-16 22:33:17,First Class,Consumer,North,Technology,Phones,651.04,6,0.14,80.68,2024-12,2024,1.0,12.392479724748098
ORD01842,C00186,2024-12-15 23:23:13,2024-12-20 23:23:13,Standard Class,Corporate,North,Furniture,Tables,99.82,1,0.112,10.94,2024-12,2024,5.0,10.959727509517132
ORD01121,C00194,2024-12-16 04:39:42,2024-12-19 04:39:42,Standard Class,Corporate,North,Office Supplies,Appliances,113.26,4,0.175,-0.26,2024-12,2024,3.0,-0.22956030372594033
ORD01156,C00745,2024-12-16 06:04:11,2024-12-19 06:04:11,Second Class,Consumer,South,Technology,Phones,123.93,1,0.083,18.11,2024-12,2024,3.0,14.613088033567333
ORD01043,C00882,2024-12-16 07:12:24,2024-12-19 07:12:24,Standard Class,Corporate,West,Office Supplies,Art,398.79,6,0.022,22.49,2024-12,2024,3.0,5.639559667995686
ORD03412,C00726,2024-12-16 10:32:19,2024-12-20 10:32:19,Second Class,Corporate,West,Technology,Laptops,461.56,4,0.065,68.31,2024-12,2024,4.0,14.799809342230697
ORD03464,C00898,2024-12-16 20:14:44,2024-12-19 20:14:44,First Class,Home Office,North,Office Supplies,Storage,53.2,5,0.277,-6.61,2024-12,2024,3.0,-12.424812030075188
ORD00234,C00934,2024-12-17 01:33:02,2024-12-21 01:33:02,Standard Class,Home Office,North,Technology,Phones,1001.17,7,0.06,96.02,2024-12,2024,4.0,9.590778788817083
ORD01717,C00127,2024-12-17 03:07:52,2024-12-21 03:07:52,Standard Class,Consumer,West,Office Supplies,Storage,18.95,1,0.101,2.37,2024-12,2024,4.0,12.506596306068602
ORD02064,C00733,2024-12-17 05:16:36,2024-12-18 05:16:36,First Class,Corporate,North,Office Supplies,Storage,44.66,1,0.143,2.11,2024-12,2024,1.0,4.724585759068518
ORD01764,C00397,2024-12-17 11:43:41,2024-12-22 11:43:41,Standard Class,Consumer,South,Office Supplies,Art,173.11,3,0.114,2.33,2024-12,2024,5.0,1.3459649933568252
ORD03452,C00624,2024-12-17 13:29:04,2024-12-22 13:29:04,Standard Class,Consumer,South,Office Supplies,Art,213.27,4,0.211,-7.69,2024-12,2024,5.0,-3.605757959394195
ORD01202,C00209,2024-12-17 16:29:50,2024-12-21 16:29:50,Standard Class,Corporate,East,Furniture,Chairs,1254.73,8,0.25,-138.78,2024-12,2024,4.0,-11.060546890566098
ORD01308,C00431,2024-12-17 21:10:44,2024-12-20 21:10:44,Standard Class,Corporate,East,Technology,Phones,1218.0,7,0.117,55.66,2024-12,2024,3.0,4.569786535303776
ORD01533,C00530,2024-12-17 21:15:55,2024-12-21 21:15:55,Standard Class,Home Office,West,Office Supplies,Storage,205.01,4,0.113,7.23,2024-12,2024,4.0,3.526657236232379
ORD00585,C00207,2024-12-18 01:57:22,2024-12-21 01:57:22,Standard Class,Corporate,West,Furniture,Tables,917.55,7,0.254,-83.91,2024-12,2024,3.0,-9.145005721759032
ORD01688,C00389,2024-12-18 03:13:39,2024-12-20 03:13:39,First Class,Consumer,North,Technology,Laptops,344.05,3,0.09,52.81,2024-12,2024,2.0,15.349513152158117
ORD00425,C00354,2024-12-18 06:40:13,2024-12-20 06:40:13,Second Class,Corporate,North,Technology,Phones,254.32,2,0.075,23.73,2024-12,2024,2.0,9.330764391318025
ORD03872,C00143,2024-12-18 07:40:32,2024-12-21 07:40:32,Standard Class,Consumer,South,Office Supplies,Appliances,151.58,4,0.242,-9.25,2024-12,2024,3.0,-6.102388177859876
ORD01237,C00317,2024-12-18 13:04:50,2024-12-23 13:04:50,Standard Class,Home Office,South,Furniture,Tables,499.69,5,0.186,-32.05,2024-12,2024,5.0,-6.41397666553263
ORD01439,C00791,2024-12-18 19:40:45,2024-12-21 19:40:45,Standard Class,Corporate,South,Office Supplies,Appliances,247.13,6,0.136,28.01,2024-12,2024,3.0,11.33411564763485
ORD03659,C00522,2024-12-20 22:05:06,2024-12-23 22:05:06,Second Class,Consumer,South,Office Supplies,Binders,106.11,7,0.223,-5.4,2024-12,2024,3.0,-5.089058524173028
ORD01548,C00326,2024-12-20 23:38:10,2024-12-24 23:38:10,Standard Class,Corporate,North,Furniture,Furnishings,1353.83,7,0.066,-7.99,2024-12,2024,4.0,-0.590177496436037
ORD02285,C00567,2024-12-21 06:15:14,2024-12-23 06:15:14,Second Class,Consumer,West,Technology,Laptops,1002.73,8,0.11,147.49,2024-12,2024,2.0,14.70884485354981
ORD01347,C00738,2024-12-21 22:03:10,2024-12-25 22:03:10,Second Class,Consumer,South,Furniture,Chairs,361.93,5,0.154,-13.42,2024-12,2024,4.0,-3.7078993175475925
ORD02689,C00166,2024-12-22 08:49:33,2024-12-27 08:49:33,Standard Class,Consumer,South,Furniture,Chairs,434.76,6,0.169,-15.12,2024-12,2024,5.0,-3.4777808446039193
ORD00171,C00694,2024-12-22 09:08:55,2024-12-23 09:08:55,First Class,Consumer,East,Office Supplies,Paper,199.49,6,0.069,3.28,2024-12,2024,1.0,1.6441926913629754
ORD02584,C00102,2024-12-22 15:59:32,2024-12-25 15:59:32,Standard Class,Consumer,West,Office Supplies,Storage,267.77,8,0.052,39.02,2024-12,2024,3.0,14.572207491503905
ORD00738,C00202,2024-12-22 17:01:52,2024-12-25 17:01:52,Standard Class,Consumer,East,Furniture,Chairs,759.71,4,0.33,-163.74,2024-12,2024,3.0,-21.55296099827566
ORD03505,C00510,2024-12-23 03:42:43,2024-12-24 03:42:43,First Class,Consumer,North,Office Supplies,Paper,32.17,1,0.23,-2.71,2024-12,2024,1.0,-8.423997513211065
ORD01174,C00066,2024-12-23 03:55:34,2024-12-27 03:55:34,Standard Class,Corporate,North,Furniture,Tables,655.12,4,0.157,-55.89,2024-12,2024,4.0,-8.531261448284285
ORD01091,C00657,2024-12-23 08:04:30,2024-12-27 08:04:30,Standard Class,Home Office,West,Technology,Laptops,1182.77,7,0.143,132.9,2024-12,2024,4.0,11.236335044006866
ORD02829,C00569,2024-12-23 11:32:22,2024-12-27 11:32:22,Second Class,Consumer,North,Office Supplies,Art,237.34,6,0.207,-8.85,2024-12,2024,4.0,-3.7288278419145526
ORD00446,C00117,2024-12-23 13:43:15,2024-12-25 13:43:15,First Class,Consumer,East,Office Supplies,Art,56.29,1,0.248,-4.07,2024-12,2024,2.0,-7.230413927873512
ORD03583,C00237,2024-12-23 14:13:21,2024-12-26 14:13:21,Standard Class,Consumer,West,Technology,Laptops,1030.21,6,0.233,-51.34,2024-12,2024,3.0,-4.983449976218441
ORD03518,C00004,2024-12-23 20:15:39,2024-12-25 20:15:39,Second Class,Consumer,East,Furniture,Furnishings,1199.03,7,0.235,-152.73,2024-12,2024,2.0,-12.73779638541154
ORD01659,C00045,2024-12-24 01:46:19,2024-12-28 01:46:19,Standard Class,Consumer,North,Office Supplies,Storage,42.7,2,0.11,0.65,2024-12,2024,4.0,1.5222482435597189
ORD02777,C00508,2024-12-24 03:27:02,2024-12-27 03:27:02,Standard Class,Corporate,East,Office Supplies,Binders,55.58,3,0.099,2.29,2024-12,2024,3.0,4.120187117668226
ORD02189,C00084,2024-12-24 05:11:11,2024-12-27 05:11:11,Standard Class,Consumer,West,Office Supplies,Art,232.8,5,0.078,13.85,2024-12,2024,3.0,5.949312714776632
ORD01125,C00673,2024-12-24 10:08:19,2024-12-25 10:08:19,First Class,Consumer,North,Furniture,Furnishings,771.04,4,0.116,35.4,2024-12,2024,1.0,4.59120149408591
ORD02882,C00689,2024-12-24 14:49:49,2024-12-25 14:49:49,First Class,Consumer,North,Technology,Phones,797.87,6,0.27,-45.88,2024-12,2024,1.0,-5.750310200909923
ORD00386,C00344,2024-12-25 00:33:23,2024-12-29 00:33:23,Second Class,Corporate,East,Technology,Accessories,933.13,6,0.084,84.27,2024-12,2024,4.0,9.030896016632195
ORD00420,C00120,2024-12-25 02:40:30,2024-12-26 02:40:30,Same Day,Home Office,West,Technology,Phones,825.67,6,0.033,154.2,2024-12,2024,1.0,18.675742124577617
ORD01735,C00616,2024-12-25 05:25:45,2024-12-28 05:25:45,First Class,Consumer,North,Office Supplies,Storage,25.7,1,0.072,2.71,2024-12,2024,3.0,10.544747081712062
ORD01102,C00236,2024-12-25 06:31:27,2024-12-30 06:31:27,Standard Class,Corporate,North,Office Supplies,Binders,101.6,2,0.335,-20.31,2024-12,2024,5.0,-19.99015748031496
ORD00362,C00144,2024-12-25 08:26:56,2024-12-30 08:26:56,Standard Class,Consumer,North,Furniture,Bookcases,873.79,5,0.23,-81.35,2024-12,2024,5.0,-9.310017281040068
ORD00688,C00131,2024-12-25 17:11:49,2024-12-28 17:11:49,Second Class,Consumer,West,Furniture,Tables,852.03,4,0.321,-114.49,2024-12,2024,3.0,-13.43732028214969
ORD03505,C00381,2024-12-25 18:10:31,2024-12-28 18:10:31,Standard Class,Home Office,West,Office Supplies,Appliances,154.69,2,0.188,5.5,2024-12,2024,3.0,3.555498092960114
ORD02423,C00303,2024-12-25 22:49:24,2024-12-28 22:49:24,Second Class,Consumer,East,Office Supplies,Binders,337.96,8,0.426,-64.28,2024-12,2024,3.0,-19.02000236714404
ORD02617,C00108,2024-12-26 02:26:25,2024-12-31 02:26:25,Standard Class,Consumer,West,Furniture,Furnishings,1301.01,5,0.125,-10.23,2024-12,2024,5.0,-0.786312172850324
ORD01414,C00719,2024-12-26 06:14:07,2024-12-30 06:14:07,Second Class,Corporate,South,Office Supplies,Binders,58.96,1,0.083,4.58,2024-12,2024,4.0,7.767978290366349
ORD01740,C00415,2024-12-26 09:08:05,2024-12-30 09:08:05,Standard Class,Consumer,East,Office Supplies,Art,41.0,3,0.011,6.38,2024-12,2024,4.0,15.560975609756097
ORD00341,C00097,2024-12-26 14:37:01,2024-12-31 14:37:01,Standard Class,Consumer,South,Office Supplies,Appliances,32.0,3,0.082,-0.38,2024-12,2024,5.0,-1.1875
ORD02405,C00465,2024-12-26 14:43:08,2024-12-29 14:43:08,First Class,Home Office,South,Furniture,Bookcases,564.68,4,0.073,3.22,2024-12,2024,3.0,0.5702344690798329
ORD03524,C00134,2024-12-26 15:59:39,2024-12-28 15:59:39,Same Day,Corporate,East,Office Supplies,Storage,309.11,5,0.333,-51.79,2024-12,2024,2.0,-16.75455339523147
ORD03013,C00792,2024-12-26 17:21:41,2024-12-29 17:21:41,Standard Class,Corporate,North,Technology,Accessories,114.15,1,0.211,-0.97,2024-12,2024,3.0,-0.8497590889180902
ORD02614,C00429,2024-12-26 20:23:26,2024-12-31 20:23:26,Standard Class,Consumer,South,Office Supplies,Binders,91.49,5,0.096,1.38,2024-12,2024,5.0,1.5083615695704449
ORD00253,C00732,2024-12-26 21:29:43,2024-12-29 21:29:43,Second Class,Corporate,South,Furniture,Chairs,967.05,7,0.277,-191.18,2024-12,2024,3.0,-19.769401788945764
ORD03276,C00750,2024-12-27 01:23:45,2025-01-01 01:23:45,Standard Class,Consumer,West,Technology,Accessories,1253.99,8,0.213,64.09,2024-12,2024,5.0,5.1108860517229004
ORD00710,C00175,2024-12-27 04:19:44,2024-12-30 04:19:44,Standard Class,Consumer,East,Technology,Accessories,471.77,4,0.059,82.9,2024-12,2024,3.0,17.572122008605888
ORD02394,C00045,2024-12-27 09:33:01,2025-01-01 09:33:01,Standard Class,Consumer,East,Technology,Accessories,792.34,5,0.252,-26.89,2024-12,2024,5.0,-3.3937451094227225
ORD02730,C00065,2024-12-27 17:16:29,2024-12-31 17:16:29,Second Class,Consumer,North,Office Supplies,Art,227.58,5,0.11,7.35,2024-12,2024,4.0,3.2296335354600574
ORD01705,C00282,2024-12-27 19:00:03,2024-12-30 19:00:03,Second Class,Corporate,West,Office Supplies,Art,401.33,5,0.207,-5.31,2024-12,2024,3.0,-1.3231006902050682
ORD00489,C00610,2024-12-27 19:21:54,2024-12-30 19:21:54,Second Class,Corporate,East,Technology,Phones,1060.76,6,0.122,144.88,2024-12,2024,3.0,13.658131905426298
ORD00028,C00865,2024-12-27 22:26:33,2024-12-31 22:26:33,Standard Class,Corporate,North,Technology,Phones,363.07,3,0.233,27.5,2024-12,2024,4.0,7.574296967526924
ORD02930,C00743,2024-12-28 09:14:03,2024-12-30 09:14:03,First Class,Corporate,North,Furniture,Chairs,759.63,4,0.173,-5.95,2024-12,2024,2.0,-0.7832760686123508
ORD00448,C00145,2024-12-28 12:15:54,2024-12-31 12:15:54,Standard Class,Consumer,South,Furniture,Tables,445.57,2,0.297,-79.5,2024-12,2024,3.0,-17.842314338936642
ORD00639,C00285,2024-12-28 14:51:05,2025-01-02 14:51:05,Standard Class,Corporate,West,Office Supplies,Paper,299.83,6,0.209,-8.42,2024-12,2024,5.0,-2.808258012873962
ORD03490,C00852,2024-12-28 16:18:09,2025-01-02 16:18:09,Standard Class,Consumer,East,Technology,Accessories,1250.34,7,0.203,38.88,2024-12,2024,5.0,3.1095542012572586
ORD01896,C00253,2024-12-28 17:58:43,2024-12-31 17:58:43,Standard Class,Consumer,North,Office Supplies,Binders,214.92,7,0.318,-27.93,2024-12,2024,3.0,-12.995533221663877
ORD02604,C00900,2024-12-29 01:13:22,2025-01-01 01:13:22,Standard Class,Corporate,West,Office Supplies,Storage,268.27,6,0.174,-5.33,2024-12,2024,3.0,-1.9868043389122898
ORD03796,C00252,2024-12-29 06:47:15,2025-01-03 06:47:15,Standard Class,Consumer,South,Technology,Laptops,701.13,7,0.215,-21.81,2024-12,2024,5.0,-3.1106927388644046
ORD00364,C00285,2024-12-29 09:18:28,2025-01-02 09:18:28,Standard Class,Home Office,South,Furniture,Bookcases,372.5,4,0.295,-54.43,2024-12,2024,4.0,-14.612080536912753
ORD03209,C00318,2024-12-29 11:45:57,2025-01-02 11:45:57,Second Class,Consumer,West,Technology,Laptops,518.64,4,0.262,-3.88,2024-12,2024,4.0,-0.7481104426962826
ORD02321,C00891,2024-12-30 00:09:53,2025-01-02 00:09:53,Standard Class,Corporate,East,Technology,Phones,950.87,7,0.211,-71.48,2024-12,2024,3.0,-7.517326238076709
ORD00507,C00214,2024-12-30 03:16:23,2025-01-04 03:16:23,Standard Class,Consumer,East,Furniture,Furnishings,597.98,3,0.074,17.67,2024-12,2024,5.0,2.9549483260309715
ORD00055,C00215,2024-12-30 09:22:00,2025-01-02 09:22:00,First Class,Consumer,South,Office Supplies,Art,17.58,1,0.159,0.23,2024-12,2024,3.0,1.3083048919226397
ORD00856,C00201,2024-12-30 09:52:58,2025-01-03 09:52:58,Standard Class,Corporate,South,Office Supplies,Art,46.51,3,0.202,1.58,2024-12,2024,4.0,3.3971188991614705
ORD02737,C00225,2024-12-30 11:51:30,2025-01-02 11:51:30,Standard Class,Home Office,East,Office Supplies,Binders,15.28,1,0.084,3.09,2024-12,2024,3.0,20.222513089005236
ORD00936,C00481,2024-12-31 03:40:22,2025-01-03 03:40:22,Standard Class,Consumer,South,Office Supplies,Binders,74.24,5,0.099,1.54,2024-12,2024,3.0,2.074353448275862
ORD03768,C00785,2024-12-31 06:09:56,2025-01-02 06:09:56,Second Class,Home Office,West,Technology,Accessories,689.02,6,0.276,-11.74,2024-12,2024,2.0,-1.703869263591768
ORD02826,C00675,2024-12-31 11:21:28,2025-01-01 11:21:28,First Class,Consumer,North,Furniture,Chairs,658.61,3,0.127,40.19,2024-12,2024,1.0,6.102245638541777
ORD01080,C00421,2024-12-31 12:59:08,2025-01-05 12:59:08,Standard Class,Consumer,North,Technology,Laptops,799.5,8,0.102,86.0,2024-12,2024,5.0,10.756722951844903
ORD03313,C00647,2024-12-31 13:25:22,2025-01-03 13:25:22,Standard Class,Consumer,South,Technology,Laptops,800.83,7,0.241,-82.83,2024-12,2024,3.0,-10.34301911766542
ORD01915,C00613,2024-12-31 18:18:16,2025-01-04 18:18:16,Standard Class,Corporate,East,Office Supplies,Storage,13.64,1,0.047,2.12,2024-12,2024,4.0,15.542521994134898
ORD02215,C00326,2025-01-01 05:30:15,2025-01-03 05:30:15,First Class,Consumer,East,Technology,Phones,476.97,4,0.09,62.69,2025-01,2025,2.0,13.143384279933748
ORD01344,C00178,2025-01-01 06:33:53,2025-01-04 06:33:53,Standard Class,Consumer,East,Office Supplies,Art,230.96,6,0.037,38.05,2025-01,2025,3.0,16.47471423623138
ORD00412,C00567,2025-01-01 06:57:28,2025-01-05 06:57:28,Standard Class,Home Office,South,Technology,Accessories,122.38,1,0.056,22.64,2025-01,2025,4.0,18.49975486190554
ORD03625,C00938,2025-01-01 18:16:32,2025-01-04 18:16:32,Standard Class,Home Office,West,Technology,Phones,992.5,6,0.189,47.99,2025-01,2025,3.0,4.8352644836272045
