Order_ID,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD02880,C00610,2025-03-12 02:21:07,2025-03-17 02:21:07,Standard Class,Consumer,West,Office Supplies,Art,208.9,3,0.035,33.72
ORD00524,C00645,2024-03-17 08:30:14,2024-03-21 08:30:14,Standard Class,Corporate,East,Technology,Accessories,141.77,1,0.081,17.56
ORD00480,C00328,2025-05-03 07:57:46,2025-05-06 07:57:46,Standard Class,Consumer,North,Technology,Laptops,902.44,7,0.369,-52.64
ORD01107,C00240,2025-12-25 09:43:19,2025-12-30 09:43:19,Standard Class,Corporate,South,Office Supplies,Storage,417.63,8,0.118,44.16
ORD01899,C00807,2024-02-08 09:07:52,2024-02-11 09:07:52,First Class,Corporate,North,Furniture,Furnishings,226.8,1,0.17,6.56
ORD00361,C00399,2025-04-24 07:09:09,2025-04-25 07:09:09,First Class,Corporate,South,Technology,Laptops,255.7,2,0.219,16.56
ORD01914,C00678,2025-11-21 05:30:30,2025-11-25 05:30:30,Standard Class,Corporate,East,Furniture,Furnishings,504.59,2,0.237,-52.56
ORD00202,C00505,2025-09-10 10:40:15,2025-09-13 10:40:15,Standard Class,Home Office,South,Office Supplies,Binders,197.72,7,0.116,-3.89
ORD00547,C00020,2024-10-13 12:19:57,2024-10-15 12:19:57,Second Class,Consumer,North,Office Supplies,Binders,20.84,2,0.248,-1.52
ORD01518,C00824,2024-03-16 20:42:42,2024-03-19 20:42:42,Second Class,Corporate,East,Furniture,Furnishings,175.36,1,0.263,-23.09
ORD02237,C00019,2025-11-05 10:44:06,2025-11-09 10:44:06,Second Class,Home Office,East,Furniture,Furnishings,622.03,3,0.059,17.74
ORD01618,C00319,2025-11-03 13:34:15,2025-11-06 13:34:15,Standard Class,Corporate,East,Office Supplies,Storage,198.42,3,0.057,18.18
ORD02759,C00715,2025-02-26 15:41:10,2025-03-01 15:41:10,Standard Class,Consumer,East,Technology,Phones,455.03,4,0.178,-1.0
ORD00749,C00549,2025-12-15 14:14:07,2025-12-19 14:14:07,Standard Class,Home Office,North,Technology,Laptops,592.25,5,0.067,110.42
ORD00375,C00783,2024-01-04 08:55:16,2024-01-06 08:55:16,Same Day,Consumer,East,Technology,Accessories,272.91,2,0.1,52.8
ORD03588,C00893,2025-03-26 03:01:05,2025-03-30 03:01:05,Second Class,Consumer,South,Furniture,Tables,221.65,1,0.297,-14.35
ORD01700,C00675,2024-01-29 03:15:20,2024-02-01 03:15:20,First Class,Consumer,South,Office Supplies,Paper,43.7,1,0.144,1.17
ORD02370,C00248,2025-11-14 01:21:49,2025-11-17 01:21:49,Standard Class,Consumer,North,Office Supplies,Paper,122.52,6,0.061,12.53
ORD02800,C00004,2025-05-11 16:56:14,2025-05-16 16:56:14,Standard Class,Consumer,East,Technology,Phones,1093.93,6,0.223,7.95
ORD01139,C00692,2025-10-28 19:16:13,2025-11-02 19:16:13,Standard Class,Consumer,East,Office Supplies,Paper,128.64,3,0.042,23.58
ORD00253,C00303,2025-02-14 17:56:36,2025-02-17 17:56:36,First Class,Home Office,South,Office Supplies,Art,419.17,8,0.101,47.87
ORD03255,C00622,2024-01-20 08:50:53,2024-01-24 08:50:53,Standard Class,Consumer,West,Office Supplies,Binders,297.01,5,0.002,46.69
ORD02665,C00485,2024-09-01 23:14:48,2024-09-03 23:14:48,Second Class,Consumer,West,Office Supplies,Paper,116.4,7,0.158,9.5
ORD02156,C00143,2025-06-26 17:25:06,2025-06-29 17:25:06,Standard Class,Home Office,North,Furniture,Chairs,1609.24,7,0.252,-168.13
ORD03380,C00347,2024-04-20 06:05:10,2024-04-24 06:05:10,Standard Class,Corporate,East,Furniture,Bookcases,510.65,3,0.145,-27.37
ORD01737,C00935,2025-09-14 01:35:10,2025-09-18 01:35:10,Standard Class,Consumer,South,Office Supplies,Appliances,262.88,5,0.292,-32.89
ORD00192,C00306,2024-06-23 19:45:00,2024-06-28 19:45:00,Standard Class,Consumer,West,Technology,Laptops,688.33,5,0.176,94.87
ORD02930,C00743,2024-12-28 09:14:03,2024-12-30 09:14:03,First Class,Corporate,North,Furniture,Chairs,759.63,4,0.173,-5.95
ORD03135,C00662,2024-05-28 05:58:46,2024-05-30 05:58:46,Same Day,Corporate,South,Furniture,Bookcases,710.71,6,0.251,-109.52
ORD01431,C00407,2024-12-06 00:04:13,2024-12-10 00:04:13,Second Class,Corporate,South,Furniture,Chairs,191.52,3,0.155,-0.4
ORD00776,C00721,2024-11-26 02:05:24,2024-11-30 02:05:24,Standard Class,Consumer,South,Office Supplies,Storage,60.79,1,0.054,7.81
ORD03131,C00532,2024-01-04 23:53:19,2024-01-08 23:53:19,Second Class,Corporate,East,Technology,Phones,123.09,1,0.178,4.41
ORD00220,C00592,2025-02-18 12:03:26,2025-02-23 12:03:26,Standard Class,Corporate,East,Furniture,Bookcases,334.79,4,0.083,0.57
ORD00017,C00343,2025-07-28 06:06:10,2025-07-30 06:06:10,First Class,Corporate,North,Office Supplies,Storage,453.62,8,0.175,-19.33
ORD03253,C00894,2025-11-14 11:33:23,2025-11-18 11:33:23,Second Class,Home Office,East,Office Supplies,Art,68.51,2,0.045,3.14
ORD00960,C00249,2024-08-29 10:08:43,2024-09-03 10:08:43,Standard Class,Corporate,West,Office Supplies,Storage,219.57,5,0.086,13.78
ORD03071,C00510,2025-10-04 19:52:13,2025-10-09 19:52:13,Standard Class,Corporate,West,Office Supplies,Appliances,132.26,2,0.369,-22.52
ORD02069,C00851,2025-10-03 11:56:19,2025-10-07 11:56:19,Standard Class,Corporate,East,Office Supplies,Binders,221.87,6,0.181,11.89
ORD03634,C00674,2025-12-22 12:27:56,2025-12-25 12:27:56,Standard Class,Corporate,South,Office Supplies,Appliances,27.96,2,0.095,2.7
ORD03261,C00556,2024-09-29 08:01:17,2024-09-30 08:01:17,First Class,Consumer,North,Office Supplies,Art,166.94,4,0.094,14.9
ORD01884,C00077,2025-09-13 03:37:08,2025-09-15 03:37:08,Second Class,Consumer,West,Office Supplies,Art,382.13,7,0.098,-1.11
ORD02901,C00351,2025-02-16 12:09:53,2025-02-21 12:09:53,Standard Class,Corporate,East,Technology,Laptops,376.09,3,0.188,20.33
ORD00636,C00426,2024-02-12 12:54:09,2024-02-15 12:54:09,Standard Class,Corporate,East,Furniture,Chairs,1349.44,8,0.13,-109.95
ORD03643,C00808,2024-07-16 08:23:17,2024-07-18 08:23:17,Second Class,Consumer,West,Office Supplies,Paper,34.85,1,0.052,5.67
ORD03577,C00812,2025-05-05 14:20:25,2025-05-10 14:20:25,Standard Class,Consumer,North,Office Supplies,Binders,13.97,1,0.08,1.86
ORD01017,C00420,2024-04-27 05:30:26,2024-05-01 05:30:26,Standard Class,Corporate,East,Office Supplies,Art,63.7,2,0.208,-1.6
ORD02034,C00338,2024-11-13 08:30:13,2024-11-15 08:30:13,Second Class,Corporate,North,Office Supplies,Paper,111.33,2,0.141,8.35
ORD03598,C00176,2025-07-19 16:23:11,2025-07-24 16:23:11,Standard Class,Consumer,North,Office Supplies,Paper,94.65,4,0.251,-1.42
ORD01275,C00454,2024-04-19 07:47:12,2024-04-22 07:47:12,Standard Class,Consumer,South,Technology,Accessories,976.09,8,0.321,-86.42
ORD00448,C00145,2024-12-28 12:15:54,2024-12-31 12:15:54,Standard Class,Consumer,South,Furniture,Tables,445.57,2,0.297,-79.5
ORD03824,C00158,2024-06-05 20:19:25,2024-06-10 20:19:25,Standard Class,Home Office,West,Technology,Accessories,399.45,3,0.18,-0.76
ORD00777,C00893,2025-01-26 15:16:06,2025-01-28 15:16:06,First Class,Home Office,South,Furniture,Furnishings,214.04,1,0.26,-33.17
ORD00615,C00511,2024-06-24 17:15:53,2024-06-26 17:15:53,First Class,Corporate,West,Office Supplies,Paper,432.21,6,0.22,-31.64
ORD01821,C00363,2025-12-05 18:05:15,2025-12-05 18:05:15,Same Day,Consumer,East,Technology,Laptops,761.06,5,0.079,71.07
ORD01803,C00400,2024-02-25 23:48:15,2024-02-25 23:48:15,Same Day,Corporate,East,Office Supplies,Storage,38.57,1,0.247,-3.67
ORD00823,C00376,2025-12-04 09:55:12,2025-12-07 09:55:12,Standard Class,Consumer,West,Office Supplies,Paper,92.8,4,0.077,1.13
ORD03439,C00798,2025-08-01 01:38:56,2025-08-05 01:38:56,Standard Class,Home Office,South,Furniture,Furnishings,161.89,2,0.356,-29.29
ORD00124,C00511,2025-09-16 14:50:59,2025-09-19 14:50:59,Second Class,Consumer,South,Furniture,Tables,346.19,4,0.168,-16.1
ORD03591,C00613,2025-09-13 14:26:21,2025-09-17 14:26:21,Standard Class,Consumer,North,Office Supplies,Binders,92.28,3,0.308,-5.51
ORD02494,C00547,2024-05-16 22:54:53,2024-05-18 22:54:53,Same Day,Corporate,South,Office Supplies,Paper,227.53,7,0.121,16.48
ORD01026,C00536,2025-11-10 16:43:38,2025-11-13 16:43:38,Standard Class,Consumer,West,Furniture,Furnishings,192.51,1,0.197,-6.65
ORD01590,C00411,2025-03-09 19:39:27,2025-03-12 19:39:27,Standard Class,Corporate,South,Office Supplies,Storage,125.61,5,0.323,-13.82
ORD00315,C00730,2025-12-03 08:59:45,2025-12-05 08:59:45,Second Class,Corporate,South,Office Supplies,Storage,218.55,7,0.095,14.4
ORD03598,C00889,2025-10-03 01:08:34,2025-10-06 01:08:34,First Class,Consumer,North,Office Supplies,Art,14.62,1,0.17,1.03
ORD02750,C00328,2025-02-27 02:46:07,2025-03-02 02:46:07,Second Class,Consumer,East,Office Supplies,Binders,229.77,8,0.328,-36.33
ORD03836,C00315,2024-09-30 08:36:29,2024-10-03 08:36:29,Second Class,Corporate,East,Office Supplies,Binders,378.11,7,0.168,3.04
ORD00170,C00723,2024-03-26 14:52:15,2024-03-31 14:52:15,Standard Class,Corporate,South,Office Supplies,Storage,143.5,3,0.31,-20.97
ORD03609,C00108,2024-03-14 19:22:48,2024-03-18 19:22:48,Second Class,Consumer,East,Furniture,Furnishings,584.6,4,0.153,36.95
ORD03249,C00431,2024-10-11 11:42:44,2024-10-14 11:42:44,Second Class,Consumer,East,Office Supplies,Binders,231.46,6,0.171,-5.27
ORD02013,C00945,2025-08-15 00:04:12,2025-08-20 00:04:12,Standard Class,Corporate,West,Office Supplies,Art,183.61,5,0.187,10.99
ORD02408,C00662,2025-01-03 21:37:24,2025-01-05 21:37:24,Second Class,Consumer,North,Office Supplies,Appliances,415.67,7,0.092,8.54
ORD01202,C00209,2024-12-17 16:29:50,2024-12-21 16:29:50,Standard Class,Corporate,East,Furniture,Chairs,1254.73,8,0.25,-138.78
ORD01985,C00389,2024-06-27 10:49:45,2024-07-01 10:49:45,Standard Class,Corporate,North,Office Supplies,Binders,165.54,3,0.233,-8.82
ORD03725,C00897,2025-02-16 00:09:35,2025-02-17 00:09:35,Same Day,Consumer,South,Furniture,Furnishings,102.62,1,0.089,-3.2
ORD03172,C00501,2025-04-10 19:04:48,2025-04-14 19:04:48,Standard Class,Corporate,East,Office Supplies,Binders,158.24,4,0.232,-12.52
ORD01457,C00803,2025-12-17 23:10:05,2025-12-20 23:10:05,Second Class,Consumer,East,Office Supplies,Art,216.13,5,0.07,25.94
ORD02146,C00771,2025-06-16 11:23:04,2025-06-21 11:23:04,Standard Class,Consumer,North,Furniture,Furnishings,594.17,7,0.37,-138.71
ORD01478,C00738,2025-03-19 06:20:39,2025-03-22 06:20:39,First Class,Corporate,West,Furniture,Tables,598.61,3,0.355,-145.27
ORD01357,C00615,2025-10-26 08:32:43,2025-10-30 08:32:43,Standard Class,Home Office,North,Office Supplies,Paper,276.98,8,0.035,48.24
ORD02477,C00127,2024-11-06 05:38:19,2024-11-11 05:38:19,Standard Class,Corporate,East,Office Supplies,Storage,19.39,1,0.022,2.7
ORD01629,C00279,2025-11-13 12:18:18,2025-11-16 12:18:18,First Class,Consumer,West,Technology,Accessories,820.11,5,0.038,164.78
ORD02473,C00034,2024-09-27 02:07:34,2024-09-30 02:07:34,Second Class,Corporate,East,Technology,Laptops,407.47,4,0.123,60.33
ORD03785,C00413,2024-04-03 06:41:29,2024-04-06 06:41:29,Standard Class,Consumer,West,Furniture,Bookcases,1643.3,6,0.088,181.87
ORD00408,C00163,2024-10-31 20:41:24,2024-11-05 20:41:24,Standard Class,Consumer,East,Furniture,Furnishings,429.13,3,0.124,-44.73
ORD01575,C00573,2024-04-03 23:59:12,2024-04-07 23:59:12,Standard Class,Consumer,West,Technology,Phones,1135.92,8,0.169,71.45
ORD00747,C00382,2024-03-27 10:21:06,2024-03-29 10:21:06,First Class,Consumer,East,Furniture,Tables,102.41,1,0.122,-7.72
ORD00260,C00893,2025-10-05 06:46:28,2025-10-08 06:46:28,Second Class,Consumer,East,Office Supplies,Paper,285.15,7,0.056,66.18
ORD00001,C00752,2025-08-03 04:01:47,2025-08-06 04:01:47,First Class,Home Office,North,Furniture,Bookcases,758.47,4,0.261,-85.95
ORD01454,C00214,2024-06-10 11:37:47,2024-06-11 11:37:47,Same Day,Consumer,East,Furniture,Chairs,1082.68,5,0.141,28.83
ORD00386,C00373,2025-09-03 12:47:57,2025-09-07 12:47:57,Standard Class,Corporate,North,Furniture,Furnishings,361.01,3,0.218,-39.38
ORD02806,C00396,2024-02-20 07:09:57,2024-02-24 07:09:57,Second Class,Corporate,West,Furniture,Furnishings,457.07,4,0.156,-16.51
ORD01337,C00030,2024-07-26 14:38:16,2024-07-28 14:38:16,Second Class,Consumer,North,Furniture,Furnishings,806.45,4,0.218,-25.72
ORD00854,C00690,2025-05-30 10:54:12,2025-06-01 10:54:12,First Class,Consumer,North,Office Supplies,Appliances,178.71,3,0.019,30.5
ORD03699,C00069,2024-08-09 18:31:00,2024-08-12 18:31:00,Second Class,Consumer,West,Technology,Phones,131.13,1,0.305,2.71
ORD02443,C00779,2025-06-17 06:25:22,2025-06-20 06:25:22,Standard Class,Consumer,North,Office Supplies,Art,243.18,4,0.077,14.22
ORD03117,C00438,2025-09-30 06:20:10,2025-10-03 06:20:10,First Class,Corporate,South,Furniture,Bookcases,518.34,4,0.185,-42.28
ORD03001,C00432,2024-02-18 05:24:02,2024-02-20 05:24:02,Second Class,Home Office,East,Technology,Laptops,915.53,6,0.127,108.44
ORD00889,C00028,2024-01-18 11:57:38,2024-01-21 11:57:38,First Class,Home Office,North,Furniture,Furnishings,663.33,4,0.064,57.94
ORD02450,C00596,2025-11-17 04:50:07,2025-11-21 04:50:07,Standard Class,Consumer,North,Technology,Accessories,480.83,5,0.198,26.72
ORD00454,C00718,2025-01-14 22:24:51,2025-01-18 22:24:51,Standard Class,Consumer,East,Furniture,Chairs,335.81,4,0.19,-40.48
ORD02075,C00392,2025-01-04 17:25:50,2025-01-06 17:25:50,Second Class,Consumer,North,Office Supplies,Appliances,188.0,4,0.2,-10.87
ORD03894,C00233,2024-12-04 11:35:54,2024-12-08 11:35:54,Second Class,Home Office,North,Furniture,Tables,1315.8,6,0.324,-211.8
ORD00822,C00948,2024-11-12 12:53:36,2024-11-15 12:53:36,Standard Class,Consumer,North,Furniture,Tables,770.14,6,0.048,1.61
ORD02809,C00463,2025-05-18 19:01:15,2025-05-23 19:01:15,Standard Class,Consumer,South,Office Supplies,Storage,112.2,8,0.13,-1.38
ORD00206,C00627,2025-02-27 05:08:29,2025-03-03 05:08:29,Second Class,Corporate,South,Office Supplies,Appliances,53.09,4,0.204,-1.94
ORD02041,C00752,2024-04-29 06:37:21,2024-04-29 06:37:21,Same Day,Corporate,North,Technology,Accessories,134.78,1,0.029,20.72
ORD00491,C00560,2025-04-02 10:42:31,2025-04-05 10:42:31,Standard Class,Consumer,East,Furniture,Chairs,1118.55,5,0.041,93.17
ORD03815,C00525,2025-05-02 21:09:16,2025-05-05 21:09:16,Standard Class,Corporate,East,Furniture,Bookcases,413.06,4,0.317,-74.23
ORD01740,C00650,2024-03-23 22:17:18,2024-03-26 22:17:18,Standard Class,Consumer,North,Technology,Accessories,109.28,1,0.354,-15.24
ORD03721,C00838,2024-10-02 00:22:47,2024-10-07 00:22:47,Standard Class,Consumer,South,Technology,Phones,780.2,7,0.071,75.72
ORD03519,C00650,2025-07-31 01:41:30,2025-08-03 01:41:30,Standard Class,Consumer,West,Office Supplies,Storage,123.23,6,0.154,10.9
ORD00452,C00804,2025-03-27 15:52:58,2025-03-30 15:52:58,Standard Class,Consumer,East,Technology,Laptops,846.9,6,0.224,21.73
ORD01973,C00267,2024-04-09 13:11:57,2024-04-11 13:11:57,Second Class,Home Office,South,Furniture,Furnishings,1205.72,6,0.22,-110.46
ORD02480,C00165,2024-01-30 06:27:52,2024-02-04 06:27:52,Standard Class,Consumer,South,Technology,Phones,748.33,8,0.098,81.76
ORD01679,C00096,2025-02-28 06:49:07,2025-03-05 06:49:07,Standard Class,Corporate,North,Furniture,Bookcases,898.89,6,0.317,-189.56
ORD02691,C00022,2024-12-03 01:27:37,2024-12-04 01:27:37,Same Day,Consumer,West,Furniture,Furnishings,583.76,6,0.165,-31.53
ORD01739,C00423,2025-12-02 13:37:20,2025-12-07 13:37:20,Standard Class,Corporate,West,Furniture,Bookcases,920.26,7,0.081,-56.08
ORD03368,C00821,2025-01-16 05:50:08,2025-01-19 05:50:08,Second Class,Home Office,West,Office Supplies,Storage,405.47,6,0.074,30.41
ORD02457,C00063,2025-11-10 23:40:57,2025-11-13 23:40:57,Standard Class,Consumer,North,Technology,Phones,723.79,6,0.252,-28.44
ORD01945,C00623,2024-06-05 10:59:54,2024-06-08 10:59:54,First Class,Home Office,South,Furniture,Chairs,65.14,1,0.307,-10.22
ORD03336,C00760,2024-11-22 13:21:15,2024-11-25 13:21:15,First Class,Corporate,North,Office Supplies,Art,66.55,4,0.173,-1.2
ORD02651,C00873,2024-04-11 22:12:23,2024-04-16 22:12:23,Standard Class,Corporate,South,Furniture,Furnishings,360.61,3,0.172,-8.93
ORD01055,C00770,2025-02-23 04:29:40,2025-02-25 04:29:40,Second Class,Consumer,South,Office Supplies,Art,456.69,8,0.047,41.36
ORD01383,C00079,2024-05-17 14:04:11,2024-05-19 14:04:11,Second Class,Corporate,East,Technology,Laptops,797.28,5,0.057,131.92
ORD00362,C00144,2024-12-25 08:26:56,2024-12-30 08:26:56,Standard Class,Consumer,North,Furniture,Bookcases,873.79,5,0.23,-81.35
ORD01565,C00937,2024-09-08 05:21:06,2024-09-10 05:21:06,Second Class,Home Office,West,Furniture,Tables,462.04,5,0.333,-68.5
ORD02209,C00090,2024-05-15 13:59:04,2024-05-19 13:59:04,Standard Class,Home Office,North,Technology,Accessories,1026.23,6,0.036,242.67
ORD02197,C00935,2024-03-11 16:06:49,2024-03-16 16:06:49,Standard Class,Consumer,North,Office Supplies,Paper,412.46,7,0.221,-32.13
ORD03088,C00896,2025-01-08 19:09:01,2025-01-10 19:09:01,Same Day,Home Office,West,Technology,Phones,229.71,2,0.037,61.03
ORD00835,C00255,2025-11-22 13:02:34,2025-11-27 13:02:34,Standard Class,Home Office,East,Office Supplies,Storage,260.15,8,0.2,-15.26
ORD01543,C00766,2024-05-25 02:04:09,2024-05-30 02:04:09,Standard Class,Corporate,South,Office Supplies,Art,237.32,7,0.27,-25.22
ORD03090,C00056,2024-10-22 15:29:45,2024-10-25 15:29:45,Standard Class,Consumer,East,Office Supplies,Appliances,74.87,2,0.183,-2.11
ORD02848,C00121,2024-06-12 23:06:30,2024-06-12 23:06:30,Same Day,Consumer,North,Technology,Phones,642.28,5,0.191,71.14
ORD01940,C00354,2025-08-13 13:08:50,2025-08-16 13:08:50,Standard Class,Consumer,North,Technology,Phones,391.19,4,0.119,23.68
ORD03077,C00217,2024-10-29 21:05:30,2024-11-03 21:05:30,Standard Class,Consumer,South,Office Supplies,Binders,152.33,4,0.1,13.32
ORD03320,C00413,2025-12-12 07:47:16,2025-12-15 07:47:16,Second Class,Home Office,South,Technology,Laptops,971.77,7,0.037,60.8
ORD01665,C00257,2024-06-27 23:20:04,2024-07-01 23:20:04,Second Class,Consumer,East,Office Supplies,Art,119.08,3,0.202,1.72
ORD03069,C00256,2024-02-28 22:28:55,2024-03-03 22:28:55,Standard Class,Corporate,North,Office Supplies,Paper,249.48,7,0.122,11.51
ORD00875,C00338,2025-03-01 05:45:13,2025-03-02 05:45:13,Same Day,Corporate,East,Office Supplies,Appliances,91.19,6,0.226,-5.5
ORD02192,C00052,2025-04-20 17:14:56,2025-04-25 17:14:56,Standard Class,Corporate,West,Office Supplies,Art,348.27,7,0.302,-46.22
ORD00972,C00658,2025-12-24 05:47:15,2025-12-27 05:47:15,Second Class,Consumer,North,Technology,Accessories,984.51,6,0.373,-121.38
ORD02682,C00823,2025-09-28 03:05:13,2025-10-02 03:05:13,Second Class,Corporate,North,Technology,Accessories,620.96,5,0.071,84.08
ORD01429,C00380,2025-10-07 10:39:26,2025-10-12 10:39:26,Standard Class,Corporate,South,Furniture,Bookcases,365.05,2,0.359,-107.67
ORD03308,C00201,2025-04-07 23:47:14,2025-04-09 23:47:14,First Class,Corporate,West,Furniture,Chairs,1821.06,8,0.19,-156.71
ORD03560,C00857,2024-09-19 15:57:23,2024-09-22 15:57:23,Second Class,Consumer,East,Furniture,Chairs,1130.02,6,0.121,41.38
ORD01321,C00829,2024-11-09 04:32:15,2024-11-13 04:32:15,Standard Class,Corporate,East,Furniture,Furnishings,418.02,3,0.307,-76.98
ORD00134,C00439,2024-04-07 15:12:34,2024-04-12 15:12:34,Standard Class,Consumer,South,Office Supplies,Paper,60.75,3,0.101,1.12
ORD02843,C00246,2024-11-10 16:27:28,2024-11-14 16:27:28,Standard Class,Corporate,North,Furniture,Chairs,188.26,1,0.202,-12.11
ORD03564,C00710,2024-09-23 00:57:49,2024-09-26 00:57:49,First Class,Consumer,East,Office Supplies,Appliances,139.31,3,0.043,19.93
ORD03603,C00807,2024-01-27 04:56:54,2024-01-31 04:56:54,Standard Class,Consumer,North,Furniture,Furnishings,374.54,2,0.152,2.9
ORD00905,C00031,2024-05-29 06:16:30,2024-05-31 06:16:30,First Class,Corporate,East,Furniture,Furnishings,1675.17,8,0.192,-80.21
ORD00122,C00269,2025-01-25 06:12:18,2025-01-30 06:12:18,Standard Class,Consumer,North,Furniture,Chairs,577.69,4,0.103,44.32
ORD00299,C00819,2024-09-26 14:53:21,2024-09-27 14:53:21,Same Day,Home Office,South,Office Supplies,Appliances,97.39,6,0.135,2.46
ORD01947,C00096,2025-12-26 06:52:23,2025-12-27 06:52:23,First Class,Home Office,East,Office Supplies,Paper,246.15,7,0.121,9.86
ORD01058,C00235,2024-12-15 07:48:20,2024-12-20 07:48:20,Standard Class,Consumer,East,Technology,Phones,1182.94,8,0.093,195.94
ORD00565,C00781,2025-11-30 20:33:21,2025-12-04 20:33:21,Standard Class,Consumer,East,Office Supplies,Appliances,245.86,4,0.031,24.67
ORD00778,C00774,2025-04-27 07:39:35,2025-04-28 07:39:35,First Class,Consumer,South,Furniture,Tables,218.67,1,0.092,-1.27
ORD01503,C00264,2024-01-30 11:47:40,2024-02-02 11:47:40,Standard Class,Home Office,West,Office Supplies,Art,217.46,5,0.084,4.9
ORD00210,C00825,2024-05-28 12:21:32,2024-06-02 12:21:32,Standard Class,Corporate,West,Technology,Phones,1193.55,8,0.097,256.26
ORD03232,C00294,2025-05-30 05:33:48,2025-06-02 05:33:48,First Class,Consumer,West,Office Supplies,Binders,47.3,3,0.117,7.52
ORD03725,C00197,2025-02-01 22:27:33,2025-02-03 22:27:33,First Class,Consumer,East,Office Supplies,Appliances,33.42,1,0.141,0.85
ORD00776,C00388,2024-08-08 06:55:13,2024-08-12 06:55:13,Second Class,Consumer,East,Office Supplies,Storage,365.32,6,0.031,60.86
ORD02245,C00565,2025-01-16 02:55:23,2025-01-19 02:55:23,First Class,Corporate,East,Office Supplies,Appliances,249.1,5,0.311,-21.99
ORD00141,C00575,2025-10-21 04:22:11,2025-10-23 04:22:11,Second Class,Consumer,South,Office Supplies,Binders,70.56,2,0.162,0.54
ORD00332,C00248,2024-10-10 18:09:54,2024-10-12 18:09:54,Second Class,Consumer,South,Office Supplies,Appliances,48.15,1,0.35,-5.55
